# Country|Year|IPs|ASNs|Cumulative IPs|Cumulative ASNs|GDP 
BF|1982|0|0|0|0|1754450097.81998
BF|1983|0|0|0|0|1600278605.2562
BF|1980|0|0|0|0|1928719884.32648
BF|1981|0|0|0|0|1775842336.50916
BF|1986|0|0|0|0|2036303360.21989
BF|1987|0|0|0|0|2369834946.42015
BF|1984|0|0|0|0|1459880132.91342
BF|1985|0|0|0|0|1552493197.36986
BF|1988|0|0|0|0|2616040480.59295
BF|1989|0|0|0|0|2615587730.03535
BF|1995|0|0|0|0|2379517975.81514
BF|2003|0|0|0|0|4205691121.78985
BF|2007|0|1|13056|1|6755823932.79857
BF|2000|0|0|0|0|2610959139.40963
BF|2001|0|0|0|0|2812845486.44196
BF|1979|0|0|0|0|1748480618.19811
BF|1978|0|0|0|0|1475583643.33537
BF|1977|0|0|0|0|1131224879.98896
BF|1976|0|0|0|0|976547187.063795
BF|1975|0|0|0|0|939972701.817126
BF|1974|0|0|0|0|751133431.612732
BF|1973|0|0|0|0|674773569.554893
BF|1972|0|0|0|0|578595521.118458
BF|1971|0|0|0|0|482411179.628881
BF|1970|0|0|0|0|458404268.558262
BF|2008|9216|2|22272|3|8350710389.31231
BF|2009|9216|1|31488|4|8348156389.07694
BF|1999|0|0|8960|0|3014665572.20835
BF|1998|8192|0|8960|0|2804902369.27178
BF|2002|0|0|0|0|3205592273.18693
BF|1994|0|0|0|0|1895290638.2992
BF|1997|0|0|0|0|2447669100.4972
BF|1996|0|0|0|0|2586550594.09477
BF|1991|0|0|0|0|3135045586.3077
BF|1990|0|0|0|0|3101300779.23055
BF|1993|0|0|768|0|2332018010.60489
BF|1992|768|0|768|0|2240264677.01086
BG|1982|0|0|0|0|19804095242.9809
BG|1983|0|0|0|0|16959385327.1028
BG|1980|0|0|0|0|20039628407.8472
BG|1981|0|0|0|0|20056237268.7119
BG|1986|0|0|0|0|20261212353.5477
BG|1987|0|0|0|0|28429026655.9697
BG|1984|0|0|0|0|17411160327.8573
BG|1985|0|0|0|0|17562123539.8268
BG|1988|0|0|0|0|23002459531.8911
BG|1989|0|0|0|0|21746813404.0299
BG|2002|79360|16|478000|73|15979194511.3144
BG|2003|113152|31|591152|104|20668176833.8431
BG|1999|50176|11|274176|28|13228374466.2635
BG|2000|58880|9|333056|37|12903546765.0859
BG|2001|65584|20|398640|57|13868600709.9324
BG|2005|528928|50|1505680|196|28895083539.8005
BG|1998|65792|10|224000|17|13060786998.114
BG|2006|407552|56|1913232|252|33209188738.5365
BG|2004|385600|42|976752|146|25283228366.4529
BG|2007|612672|64|2525904|316|42113656147.2255
BG|2008|756864|49|3282768|365|51824892678.1841
BG|2009|221504|51|3504272|416|48568714011.5163
BG|2011|284687|46|4075663|503|53544649409.8962
BG|2010|286704|41|3790976|457|47727325908.633
BG|2012|254379|52|4330042|555|50972109856.598
BG|1995|768|1|1792|3|13069094969.2947
BG|1994|768|2|1024|2|9704877673.48824
BG|1997|16640|3|158208|7|10053469055.2778
BG|1996|139776|1|141568|4|8890316777.69345
BG|1991|256|0|256|0|10943548723.7608
BG|1990|0|0|0|0|20726300434.7032
BG|1993|0|0|0|0|10831999516.8061
BG|1992|0|0|256|0|10371900499.4574
BA|2001|12288|6|45056|8|5748990554.79945
BA|2005|36864|3|120832|13|10948051122.2738
BA|2011|137344|2|700570|30|18252421794.7156
BA|2012|65629|4|766199|34|17465958605.6645
BA|2007|125213|10|278813|23|15280615815.2554
BA|2002|12288|1|57344|9|6651226179.01829
BA|2008|101664|1|380477|24|18543289394.8472
BA|2009|114944|1|495421|25|17082889409.7592
BA|1999|8192|1|24576|2|4685729742.91939
BA|1998|0|1|16384|1|4116699576.17583
BA|2003|8192|0|65536|9|8370020196.19158
BA|1995|0|0|0|0|1866572992.65202
BA|1994|0|0|0|0|1255802465.43943
BA|1997|16384|0|16384|0|3671816537.75935
BA|1996|0|0|0|0|2786045391.91109
BA|2006|32768|0|153600|13|12400102623.3083
BA|2000|8192|0|32768|2|5505984455.95855
BA|2004|18432|1|83968|10|10022840634.9206
BA|2010|67805|3|563226|28|16775469777.6516
BB|2005|24576|0|66304|3|3891500000
BB|2004|0|0|41728|3|3509700000
BB|1968|0|0|0|0|137300000
BB|1969|0|0|0|0|154400000
BB|1964|0|0|0|0|108383060.927864
BB|1965|0|0|0|0|114683045.097089
BB|1966|0|0|0|0|123608022.665682
BB|1967|0|0|0|0|137103729.870016
BB|1961|0|0|0|0|93216432.3803695
BB|1962|0|0|0|0|96949756.330522
BB|1963|0|0|0|0|109083059.168518
BB|2006|16384|0|82688|3|4314050000
BB|2011|3072|0|140032|7|4368900000
BB|2010|17408|1|136960|7|4433700000
BB|2012|8192|1|148224|8|4224850000
BB|1982|0|0|0|0|989409791.650169
BB|1983|0|0|0|0|1050464828.03944
BB|1980|0|0|0|0|860438453.32038
BB|1981|0|0|0|0|946949724.873939
BB|1986|0|0|0|0|1315567052.9401
BB|1987|0|0|0|0|1448665027.59519
BB|1984|0|0|0|0|1144931025.91334
BB|1985|0|0|0|0|1198180245.50696
BB|1988|0|0|0|0|1540893882.55387
BB|1989|0|0|0|0|1703922714.56329
BB|1995|16384|0|17152|0|2261969772.41831
BB|2003|0|1|41728|3|3271200000
BB|2007|32768|2|115456|5|4513250000
BB|2000|0|0|33536|2|3119500000
BB|2001|0|0|33536|2|3112350000
BB|1979|0|0|0|0|670312672.251523
BB|1978|0|0|0|0|552876225.283913
BB|1977|0|0|0|0|495116619.265309
BB|1976|0|0|0|0|435871861.918538
BB|1975|0|0|0|0|402158285.756234
BB|1974|0|0|0|0|340492903.658634
BB|1973|0|0|0|0|284759098.097978
BB|1972|0|0|0|0|233383639.978896
BB|1971|0|0|0|0|204010328.888222
BB|1970|0|0|0|0|181500000
BB|2008|4096|0|119552|5|4541550000
BB|2009|0|1|119552|6|4592650000
BB|1999|12288|1|33536|2|3012031888.84215
BB|1998|0|0|21248|1|2874459180.62627
BB|2002|8192|0|41728|2|3168600000
BB|1994|768|0|768|0|2151295089.19152
BB|1997|0|1|21248|1|2549296364.67692
BB|1996|4096|0|21248|0|2411872813.71606
BB|1991|0|0|0|0|2007109742.66963
BB|1990|0|0|0|0|2023318164.38209
BB|1993|0|0|0|0|2046188943.48556
BB|1992|0|0|0|0|1950900000
BL|2012|44|1|44|1|0
BM|2005|8224|0|72224|7|4868136000
BM|2004|16384|1|64000|7|4484703000
BM|1968|0|0|0|0|150000000
BM|1969|0|0|0|0|164900000
BM|1964|0|0|0|0|107566650.637987
BM|1965|0|0|0|0|114339048.962736
BM|1966|0|0|0|0|134173373.782802
BM|1967|0|0|0|0|155102984.621576
BM|1961|0|0|0|0|89249986.7007156
BM|1962|0|0|0|0|94149985.9705588
BM|1963|0|0|0|0|96366652.3069165
BM|2006|0|1|72224|8|5414299000
BM|2011|2080|1|90720|14|5550771000
BM|2010|8224|1|88640|13|5744414000
BM|2012|2048|1|92768|15|5473536000
BM|1982|0|0|0|0|785500032
BM|1983|0|0|0|0|889400000
BM|1980|0|0|0|0|613299968
BM|1981|0|0|0|0|739100032
BM|1986|0|0|0|0|1173500032
BM|1987|0|0|0|0|1296499968
BM|1984|0|0|0|0|985699968
BM|1985|0|0|0|0|1039500032
BM|1988|0|0|0|0|1415100032
BM|1989|0|0|0|0|1501500032
BM|1995|2816|0|23040|1|2030749952
BM|2003|4096|0|47616|6|4186525000
BM|2007|6144|1|78368|9|5895048000
BM|2000|0|1|39424|5|3480219000
BM|2001|4096|1|43520|6|3680483000
BM|1979|0|0|0|0|517200000
BM|1978|0|0|0|0|475800000
BM|1977|0|0|0|0|447000000
BM|1976|0|0|0|0|386300000
BM|1975|0|0|0|0|345000000
BM|1974|0|0|0|0|312600000
BM|1973|0|0|0|0|269500000
BM|1972|0|0|0|0|235400000
BM|1971|0|0|0|0|211100000
BM|1970|0|0|0|0|186300000
BM|2008|1024|1|79392|10|6109928000
BM|2009|1024|2|80416|12|5806378000
BM|1999|0|1|39424|4|3324433000
BM|1998|0|1|39424|3|3130748000
BM|2002|0|0|43520|6|3937228000
BM|1994|17152|1|20224|1|1867160064
BM|1997|0|1|39424|2|2932827000
BM|1996|16384|0|39424|1|2695390000
BM|1991|0|0|0|0|1634899968
BM|1990|0|0|0|0|1592400000
BM|1993|2816|0|3072|0|1820359936
BM|1992|256|0|256|0|1679900032
BN|2005|8192|1|172544|3|9531402829.84859
BN|2004|20480|0|164352|2|7872333197.25476
BN|1968|0|0|0|0|160819286.554292
BN|1969|0|0|0|0|161211289.690318
BN|1965|0|0|0|0|114040245.655299
BN|1966|0|0|0|0|132758395.400497
BN|1967|0|0|0|0|139030445.576898
BN|2011|1056|1|192608|5|16359795685.7116
BN|2010|256|0|191552|4|12369708858.9029
BN|2012|1568|2|194176|7|16953952625.403
BN|1982|0|0|0|0|4264252336.4486
BN|1983|0|0|0|0|3844723142.45149
BN|1980|0|0|0|0|4928824957.9675
BN|1981|0|0|0|0|4366213849.57637
BN|1986|0|0|0|0|2358592817.12134
BN|1987|0|0|0|0|2754463437.79677
BN|1984|0|0|0|0|3782523088.4628
BN|1985|0|0|0|0|3523612563.06532
BN|1991|65792|0|65792|0|3701667052.55846
BN|1988|0|0|0|0|2690717551.18267
BN|1989|0|0|0|0|2985467989.54007
BN|1995|4096|1|135680|1|4734020036.68689
BN|1994|0|0|131584|0|4087337959.93191
BN|2007|2048|0|174592|3|12247627894.6321
BN|1997|0|0|0|0|5197332974.13793
BN|1996|0|0|135680|1|5115602836.87943
BN|1979|0|0|0|0|2803780005.51826
BN|1978|0|0|0|0|1941600703.60598
BN|1977|0|0|0|0|1732721160.94122
BN|1976|0|0|0|0|1423061356.64562
BN|1975|0|0|0|0|1168304305.65513
BN|1974|0|0|0|0|1073577085.64159
BN|1973|0|0|0|0|433092003.579273
BN|1972|0|0|0|0|270818555.823521
BN|1971|0|0|0|0|197523179.241883
BN|1970|0|0|0|0|179080099.307461
BN|2008|16640|1|191232|4|14393099068.5859
BN|2009|64|0|191296|4|10732435033.6862
BN|1999|4096|0|139776|1|4600000000
BN|1998|0|0|0|0|4051147227.53346
BN|2002|0|0|143872|2|5843329101.97699
BN|2003|0|0|143872|2|6557333067.38606
BN|2000|0|1|139776|2|6001153317.86543
BN|2001|4096|0|143872|2|5601090584.36122
BN|2006|0|0|172544|3|11470703002.0769
BN|1990|0|0|0|0|3520551724.13793
BN|1993|256|0|131584|0|4105706151.75145
BN|1992|65536|0|131328|0|4183548189.07305
ZW|2005|8192|0|14592|5|5755215232.33845
ZW|2004|0|0|6400|5|5805598442.66676
ZW|1968|0|0|0|0|1479599897.7864
ZW|1969|0|0|0|0|1747998819.40252
ZW|1964|0|0|0|0|1217137959.15164
ZW|1965|0|0|0|0|1311435824.75927
ZW|1966|0|0|0|0|1281749476.25315
ZW|1967|0|0|0|0|1397001995.01822
ZW|1961|0|0|0|0|1096646620.29728
ZW|1962|0|0|0|0|1117601631.85456
ZW|1963|0|0|0|0|1159511744.56909
ZW|2006|8192|0|22784|5|5443896499.71994
ZW|2011|28048|9|84176|20|8865427917.06297
ZW|2010|12576|4|56128|11|7433314459.73933
ZW|2012|23648|5|107824|25|9802360203.02197
ZW|1982|0|0|0|0|8539700673.76426
ZW|1983|0|0|0|0|7764066988.97221
ZW|1980|0|0|0|0|6678868223.74455
ZW|1981|0|0|0|0|8011373807.24043
ZW|1986|0|0|0|0|6217523684.22403
ZW|1987|0|0|0|0|6741215094.80463
ZW|1984|0|0|0|0|6352125901.01569
ZW|1985|0|0|0|0|5637259334.81179
ZW|1988|0|0|0|0|7814784051.6649
ZW|1989|0|0|0|0|8286322699.20297
ZW|1995|0|0|256|0|7111270668.88727
ZW|2003|4096|1|6400|5|5727591778.02479
ZW|2007|6432|1|29216|6|5291950101.35736
ZW|2000|0|1|2304|3|6689957610.05549
ZW|2001|0|1|2304|4|6777384732.66549
ZW|1979|0|0|0|0|5177459390.94516
ZW|1978|0|0|0|0|4351600473.52502
ZW|1977|0|0|0|0|4364382097.68939
ZW|1976|0|0|0|0|4318372004.0643
ZW|1975|0|0|0|0|4371300708.69762
ZW|1974|0|0|0|0|3982161445.74437
ZW|1973|0|0|0|0|3309353601.40828
ZW|1972|0|0|0|0|2677729443.12756
ZW|1971|0|0|0|0|2178716263.57569
ZW|1970|0|0|0|0|1884206349.72487
ZW|2008|8192|0|37408|6|4415702801.27889
ZW|2009|6144|1|43552|7|6133240671.86633
ZW|1999|0|1|2304|2|6858013062.76817
ZW|1998|0|1|2304|1|6401968164.10559
ZW|2002|0|0|2304|4|6342116353.99126
ZW|1994|256|0|256|0|6890674988.53791
ZW|1997|0|0|2304|0|8529571573.45541
ZW|1996|2048|0|2304|0|8553146596.9839
ZW|1991|0|0|0|0|8641481700.91962
ZW|1990|0|0|0|0|8783816665.89571
ZW|1993|0|0|0|0|6563813295.23382
ZW|1992|0|0|0|0|6751472200.85858
BH|1982|0|0|0|0|3645744805.68489
BH|1983|0|0|0|0|3735106510.87238
BH|1980|0|0|0|0|3072698345.80565
BH|1981|0|0|0|0|3467819352.78404
BH|1986|0|0|0|0|3052393636.4318
BH|1987|0|0|0|0|3392021222.52906
BH|1984|0|0|0|0|3905585155.0076
BH|1985|0|0|0|0|3651861912.27732
BH|1988|0|0|0|0|3702393658.68843
BH|1989|0|0|0|0|3863564047.18578
BH|2002|0|0|16896|2|8491183200.55491
BH|2003|8192|0|25088|2|9747599583.42221
BH|1999|0|0|0|0|6621186419.41611
BH|2000|4096|0|12800|2|7970690894.22308
BH|2001|4096|0|16896|2|7928934209.57661
BH|2005|28672|9|72224|12|13460198289.6975
BH|2006|30720|2|102944|14|15854942950.6104
BH|2004|18464|1|43552|3|11235671061.4371
BH|2007|49152|3|152096|17|18473097688.7683
BH|2008|78336|3|230432|20|21902892583.9637
BH|2009|53328|0|283760|20|19318822540.6653
BH|2011|55456|1|429360|24|29044457919.7651
BH|2010|90144|3|373904|23|25713571420.9726
BH|2012|42132|3|471492|27|0
BH|1998|0|0|0|0|6183941092.31601
BH|1995|0|1|512|1|5849468115.18506
BH|1994|0|0|512|0|5567553552.34054
BH|1997|0|0|8704|2|6349202600.38155
BH|1996|8192|1|8704|2|6101861655.74215
BH|1991|0|0|0|0|4616223477.21289
BH|1990|0|0|0|0|4229787378.87456
BH|1993|512|0|512|0|5200266050.40256
BH|1992|0|0|0|0|4751063992.46826
BI|2005|2048|0|2048|1|1117254387.10035
BI|2004|0|0|0|0|915257323.428255
BI|1968|0|0|0|0|183200000
BI|1969|0|0|0|0|190205714.285714
BI|1964|0|0|0|0|260750008.32
BI|1965|0|0|0|0|158994962.962963
BI|1966|0|0|0|0|165444571.428571
BI|1967|0|0|0|0|178297142.857143
BI|1961|0|0|0|0|202999992.32
BI|1962|0|0|0|0|213500006.4
BI|1963|0|0|0|0|232749998.08
BI|2006|256|0|2304|1|1273180655.19805
BI|2011|1056|1|3360|2|2355652063.58605
BI|2010|0|0|0|0|2026864414.46871
BI|2012|3072|2|6432|4|2472384864.13151
BI|1982|0|0|0|0|1013222222.22222
BI|1983|0|0|0|0|1082926304.46477
BI|1980|0|0|0|0|919726666.666667
BI|1981|0|0|0|0|969046666.666667
BI|1986|0|0|0|0|1201725497.06578
BI|1987|0|0|0|0|1131466494.01101
BI|1984|0|0|0|0|987143931.166987
BI|1985|0|0|0|0|1149979285.77347
BI|1988|0|0|0|0|1082403219.48787
BI|1989|0|0|0|0|1113924130.41149
BI|1995|0|0|0|0|1000428393.94934
BI|2003|0|0|0|1|784654423.603171
BI|2007|0|0|2304|1|1356078300.12373
BI|2000|0|0|0|0|870486065.858218
BI|2001|0|0|0|0|876794723.02267
BI|1979|0|0|0|0|782496666.666667
BI|1978|0|0|0|0|610225555.555556
BI|1977|0|0|0|0|547535555.555556
BI|1976|0|0|0|0|448412753.623188
BI|1975|0|0|0|0|420986666.666667
BI|1974|0|0|0|0|345263492.063492
BI|1973|0|0|0|0|304339839.552146
BI|1972|0|0|0|0|246804571.428571
BI|1971|0|0|0|0|252842285.714286
BI|1970|0|0|0|0|242732571.428571
BI|2008|0|0|2304|1|1611634286.34081
BI|2009|0|0|2304|1|1739781535.88738
BI|1999|0|0|0|0|808077223.365746
BI|1998|0|0|0|0|893770806.077641
BI|2002|0|1|0|1|825394484.361648
BI|1994|0|0|0|0|925030590.280334
BI|1997|0|0|0|0|972896267.915425
BI|1996|0|0|0|0|869033856.317093
BI|1991|0|0|0|0|1167398478.3459
BI|1990|0|0|0|0|1132101252.51817
BI|1993|0|0|0|0|938632612.059308
BI|1992|0|0|0|0|1083037670.62404
BJ|2005|1024|0|1024|0|4358015992.89839
BJ|2004|0|0|0|0|4050869967.79893
BJ|1968|0|0|0|0|326323105.762862
BJ|1969|0|0|0|0|330748244.046535
BJ|1964|0|0|0|0|269819005.921698
BJ|1965|0|0|0|0|289908680.311257
BJ|1966|0|0|0|0|302925235.583459
BJ|1967|0|0|0|0|306221953.283423
BJ|1961|0|0|0|0|235668220.77437
BJ|1962|0|0|0|0|236434954.308407
BJ|1963|0|0|0|0|253927697.409774
BJ|2006|1024|0|2048|0|4705087452.19196
BJ|2011|8192|1|38944|5|7294900430.89438
BJ|2010|21504|2|30752|4|6558416322.12
BJ|2012|1024|1|39968|6|7557286829.00186
BJ|1982|0|0|0|0|1267778671.41078
BJ|1983|0|0|0|0|1095348199.41031
BJ|1980|0|0|0|0|1405251843.93367
BJ|1981|0|0|0|0|1291120190.56764
BJ|1986|0|0|0|0|1336102027.03112
BJ|1987|0|0|0|0|1562412225.68031
BJ|1984|0|0|0|0|1051134009.37298
BJ|1985|0|0|0|0|1045712789.84681
BJ|1988|0|0|0|0|1620246084.88477
BJ|1989|0|0|0|0|1502294413.88616
BJ|1995|0|0|0|0|2169627138.29988
BJ|2003|0|0|0|0|3557229701.87707
BJ|2007|32|0|2080|0|5506275948.35799
BJ|2000|0|0|0|0|2359122302.67027
BJ|2001|0|0|0|0|2499269391.11713
BJ|1979|0|0|0|0|1186231018.52654
BJ|1978|0|0|0|0|928843468.48644
BJ|1977|0|0|0|0|750049780.082509
BJ|1976|0|0|0|0|698408261.007754
BJ|1975|0|0|0|0|676870139.207855
BJ|1974|0|0|0|0|554654861.454051
BJ|1973|0|0|0|0|504376073.939638
BJ|1972|0|0|0|0|410331856.333196
BJ|1971|0|0|0|0|335073028.025766
BJ|1970|0|0|0|0|333627713.317319
BJ|2008|2048|0|4128|0|6633561835.2379
BJ|2009|5120|2|9248|2|6585134688.09549
BJ|1999|0|0|0|0|2488892429.47577
BJ|1998|0|0|0|0|2455092688.11402
BJ|2002|0|0|0|0|2807657386.40991
BJ|1994|0|0|0|0|1598075944.82911
BJ|1997|0|0|0|0|2268301645.02353
BJ|1996|0|0|0|0|2361116448.13852
BJ|1991|0|0|0|0|1986437797.72499
BJ|1990|0|0|0|0|1959965330.51096
BJ|1993|0|0|0|0|2274558078.83804
BJ|1992|0|0|0|0|1695315185.83344
SZ|2005|0|0|4864|2|2584077930.66197
SZ|2004|0|1|4864|2|2420610578.59952
SZ|1968|0|0|0|0|79799968.1119327
SZ|1969|0|0|0|0|105419957.874185
SZ|1964|0|0|0|0|64980587.6337572
SZ|1965|0|0|0|0|70279971.9161232
SZ|1966|0|0|0|0|76859969.2867562
SZ|1967|0|0|0|0|74759970.1259159
SZ|1961|0|0|0|0|43025972.8068212
SZ|1962|0|0|0|0|45928020.447163
SZ|1963|0|0|0|0|54129460.7698675
SZ|2006|8192|0|13056|2|2947922182.75015
SZ|2011|0|0|34592|4|3969078027.33547
SZ|2010|9216|2|34592|4|3691050502.68749
SZ|2012|2048|1|36640|5|3744472287.07088
SZ|1982|0|0|0|0|537568112.579921
SZ|1983|0|0|0|0|555336174.615236
SZ|1980|0|0|0|0|542007493.676087
SZ|1981|0|0|0|0|571514416.274442
SZ|1986|0|0|0|0|449140397.957556
SZ|1987|0|0|0|0|584125980.910595
SZ|1984|0|0|0|0|494483263.063133
SZ|1985|0|0|0|0|361012304.715619
SZ|1988|0|0|0|0|692026592.858706
SZ|1989|0|0|0|0|696921395.78732
SZ|1995|256|0|768|0|1698989471.45188
SZ|2003|4096|1|4864|1|1854020495.72254
SZ|2007|8192|0|21248|2|3053823329.23844
SZ|2000|0|0|0|0|1524490159.09856
SZ|2001|0|0|0|0|1349326983.00661
SZ|1979|0|0|0|0|412094078.145402
SZ|1978|0|0|0|0|340629999.7038
SZ|1977|0|0|0|0|304059999.7356
SZ|1976|0|0|0|0|272549999.763
SZ|1975|0|0|0|0|288299883.906649
SZ|1974|0|0|0|0|264320939.570152
SZ|1973|0|0|0|0|221915096.205453
SZ|1972|0|0|0|0|146740389.875794
SZ|1971|0|0|0|0|136462080.92993
SZ|1970|0|0|0|0|112139955.188874
SZ|2008|4128|0|25376|2|3019770679.64511
SZ|2009|0|0|25376|2|3161320520.44067
SZ|1999|0|0|0|0|1547888453.75789
SZ|1998|0|0|0|0|1576908808.80611
SZ|2002|0|0|0|0|1224220675.06919
SZ|1994|512|0|512|0|1419294122.08118
SZ|1997|0|0|0|0|1716714204.87071
SZ|1996|0|0|768|0|1602741761.56349
SZ|1991|0|0|0|0|1156135727.35037
SZ|1990|0|0|0|0|1114694098.39631
SZ|1993|0|0|0|0|1357189714.0844
SZ|1992|0|0|0|0|1284759838.58745
SY|2005|1024|1|27648|4|28858965517.2414
SY|2004|0|0|26624|3|25086930693.0693
SY|1968|0|0|0|0|1753746376.72454
SY|1969|0|0|0|0|2245011583.18701
SY|1964|0|0|0|0|1339494289.3772
SY|1965|0|0|0|0|1472036544.33834
SY|1966|0|0|0|0|1342287560.10485
SY|1967|0|0|0|0|1580229793.0464
SY|1961|0|0|0|0|945244981.03812
SY|1962|0|0|0|0|1110565862.45336
SY|1963|0|0|0|0|1200447417.83731
SY|2006|90112|0|117760|4|33332844574.7801
SY|2011|124928|1|734272|6|0
SY|2010|237632|0|609344|5|59147033451.8525
SY|2012|103456|0|837728|6|73672408036.1474
SY|1982|0|0|0|0|16298905403.3054
SY|1983|0|0|0|0|17589184545.6568
SY|1980|0|0|0|0|13062421027.934
SY|1981|0|0|0|0|15518199245.3643
SY|1986|0|0|0|0|13293209274.2119
SY|1987|0|0|0|0|11356215714.3513
SY|1984|0|0|0|0|17503082976.9152
SY|1985|0|0|0|0|16403544516.9197
SY|1988|0|0|0|0|10577042354.0589
SY|1989|0|0|0|0|9853396224.91122
SY|1995|0|0|0|0|11396706586.8263
SY|1994|0|0|2048|0|10122020000
SY|2007|12288|0|130048|4|40405006007.2086
SY|2000|0|0|0|0|19325894913.1254
SY|2001|0|0|0|0|21099833783.503
SY|1979|0|0|0|0|9929682189.10886
SY|1978|0|0|0|0|9275203108.85105
SY|1977|0|0|0|0|7696011370.78768
SY|1976|0|0|0|0|7633528922.27344
SY|1975|0|0|0|0|6826980767.77202
SY|1974|0|0|0|0|5159557171.37959
SY|1973|0|0|0|0|3239488091.65962
SY|1972|0|0|0|0|3059682165.01819
SY|1971|0|0|0|0|2589851697.78909
SY|1970|0|0|0|0|2140383710.00885
SY|2008|49152|1|179200|5|52581913978.4946
SY|2009|192512|0|371712|5|53934534350.507
SY|1999|0|0|0|0|15873875968.9922
SY|1998|0|0|0|0|15200846139.0769
SY|2002|0|1|2048|1|21582248881.6592
SY|2003|24576|2|26624|3|21828144686.0394
SY|1997|0|0|0|0|14505233969.8054
SY|1996|0|0|0|0|13789560878.2435
SY|1991|0|0|0|0|12981833333.3333
SY|1990|0|0|0|0|12308624283.9787
SY|1993|2048|0|2048|0|13695962017.1806
SY|1992|0|0|0|0|13253565901.0698
HU|1993|196608|1|463360|1|39377951796.0662
HU|1990|0|0|0|0|33056134799.4621
HU|1992|69120|0|266752|0|38009547806.3429
HU|1968|0|0|0|0|4684666743.46667
HU|1969|0|0|0|0|5205833591.46667
HU|2011|448016|21|5329722|217|137448696906.396
HU|2010|291456|9|4881706|196|127503279792.248
HU|2012|536800|14|5866522|231|124600486886.062
HU|1982|0|0|0|0|23145848309.7502
HU|1983|0|0|0|0|21006550141.5878
HU|1980|0|0|0|0|22163405824.9443
HU|1981|0|0|0|0|22728019816.4068
HU|1986|0|0|0|0|23756068292.1508
HU|1987|0|0|0|0|26108718021.5023
HU|1984|65536|0|65536|0|20366467190.5084
HU|1985|0|0|65536|0|20623320309.2527
HU|1991|132096|0|197632|0|34106585134.9847
HU|1988|0|0|0|0|28570620030.7453
HU|1989|0|0|0|0|29167601580.1354
HU|1995|155648|8|750080|12|45561413230.8099
HU|1994|131072|3|594432|4|42363086240.8902
HU|1997|156416|11|1087744|30|46533207225.6153
HU|1996|181248|7|931328|19|45930691793.6847
HU|1979|0|0|0|0|19136396852.1641
HU|1978|0|0|0|0|16573684441.9044
HU|1977|0|0|0|0|14173861740.6518
HU|1976|0|0|0|0|12689645219.4829
HU|1975|0|0|0|0|10949295027.2893
HU|1974|0|0|0|0|9603165775.40107
HU|1973|0|0|0|0|8761333582.94049
HU|1972|0|0|0|0|7074918566.77524
HU|1971|0|0|0|0|6032045245.59106
HU|1970|0|0|0|0|5542466666.66667
HU|2008|277952|19|4251850|170|154233541852.268
HU|2009|338400|17|4590250|187|126631684032.783
HU|1999|49152|4|1203968|38|48255011859.791
HU|1998|67072|4|1154816|34|47951604853.8179
HU|2002|73984|9|1605408|76|66389489264.3391
HU|2003|209408|10|1814816|86|83538373060.6906
HU|2000|119808|11|1323776|49|46385589533.8363
HU|2001|207648|18|1531424|67|52720966883.3719
HU|2006|649792|15|3571917|126|112533152716.384
HU|2007|401981|25|3973898|151|136102020866.708
HU|2004|818720|13|2633536|99|101925734602.027
HU|2005|288589|12|2922125|111|110321711572.908
HR|1993|131072|0|132096|1|10900520387.9154
HR|2012|91904|11|2123002|103|59228247410.9818
HR|1995|0|1|132096|2|22045607399.2506
HR|1994|0|0|132096|1|14578386962.3208
HR|1999|8192|2|222208|5|23077661293.6429
HR|1997|0|0|214016|3|23501676219.6864
HR|1992|0|1|1024|1|10279479680.9723
HR|1996|81920|1|214016|3|23341405840.2341
HR|1991|0|0|1024|0|18156461130.2534
HR|1990|1024|0|1024|0|24782163174.4461
HR|2008|583997|10|1517546|61|69595272329.4363
HR|2009|155168|8|1672714|69|62244202546.9806
HR|2011|254352|16|2031098|92|61789184183.8732
HR|2010|104032|7|1776746|76|58873839434.9834
HR|1998|0|0|214016|3|25106400615.7183
HR|2002|12800|6|271936|14|26524896398.2367
HR|2003|13856|5|285792|19|34143409062.0433
HR|2000|32832|2|255040|7|21517784659.0236
HR|2001|4096|1|259136|8|23052044812.5637
HR|2006|185344|5|628141|40|49855078905.4812
HR|2007|305408|11|933549|51|59335976948.2105
HR|2004|90189|3|375981|22|41003558915.6986
HR|2005|66816|13|442797|35|44821408830.9352
SR|2005|2048|1|7168|1|1793557833.08931
SR|2004|4096|0|5120|0|1484092538.40527
SR|1968|0|0|0|0|220600000
SR|1969|0|0|0|0|233450000
SR|1964|0|0|0|0|120850000
SR|1965|0|0|0|0|138650000
SR|1966|0|0|0|0|171100000
SR|1967|0|0|0|0|198450000
SR|1961|0|0|0|0|98400000
SR|1962|0|0|0|0|103500000
SR|1963|0|0|0|0|110000000
SR|2006|4096|0|11264|1|2626093294.46064
SR|2011|0|0|0|0|4363219094.24725
SR|2010|0|0|0|0|4368007284.81569
SR|2012|33856|1|77888|2|5012121214.24757
SR|1982|0|0|0|0|915150000
SR|1983|0|0|0|0|883600000
SR|1980|0|0|0|0|794899937.5
SR|1981|0|0|0|0|889050000
SR|1986|0|0|0|0|891000000
SR|1987|0|0|0|0|979850000
SR|1984|0|0|0|0|864150000
SR|1985|0|0|0|0|873250000
SR|1988|0|0|0|0|1160900000
SR|1989|0|0|0|0|542520000
