IN|apnic|0.657092777123|0.893740432545
IO|apnic|None|None
IL|ripencc|0.517809621411|0.322202732115
IM|ripencc|0.0934224587364|0.0942853867438
RE|afrinic|None|None
MK|ripencc|0.548758833031|0.69279958486
ID|apnic|0.624283608|0.643359890453
IE|ripencc|0.388641712844|0.902897630118
RO|ripencc|0.714571317753|0.816880981939
YE|ripencc|0.654170974333|-0.369103264248
RS|ripencc|0.614188841634|0.790407381666
RW|afrinic|0.437178984188|0.879048405462
ZM|afrinic|0.735824387371|0.553592964699
KW|ripencc|0.389886227146|0.575030669452
ZA|afrinic|0.769122135551|0.846979101286
IR|ripencc|-0.0881829202742|0.310173137849
IS|ripencc|0.20220651694|0.4202969107
MO|apnic|0.197695554039|0.030988149487
CR|lacnic|0.149327344768|0.861608341656
CU|lacnic|0.168149352608|-0.0528026764072
CV|afrinic|0.65971050706|0.355419134953
CY|ripencc|0.616311309161|0.559687589255
CZ|ripencc|0.582434296425|0.874761675601
MV|apnic|0.447523842954|0.0762908417549
CA|arin|0.547852797418|0.80905884011
CD|afrinic|0.505223396758|0.650644011381
CF|afrinic|0.457346040143|0.505058958624
CG|afrinic|0.645940909417|0.67183421464
CH|ripencc|-0.0497982058704|0.597492166042
CI|afrinic|0.68428770257|0.584272323485
TM|ripencc|-0.0147408543802|0.128591649723
CL|lacnic|0.872596546347|0.106793575564
CM|afrinic|0.605252573538|0.415434092215
CN|apnic|0.564244886254|0.685911004393
CO|lacnic|0.933453878616|0.200817161264
SA|ripencc|0.896715311002|0.716957284235
SB|apnic|0.123966620517|0.707804002079
SC|afrinic|0.459942175577|0.733745953162
JO|ripencc|0.842219266446|0.439060772407
SE|ripencc|0.0783965370402|0.831819182052
JM|arin|0.382970494253|0.115905449558
SG|apnic|0.283888903086|0.840366488737
SI|ripencc|0.66629389162|0.87331141193
SK|ripencc|0.554697984658|0.652820289444
SL|afrinic|0.64874887941|0.693456542661
SM|ripencc|0.0725255591915|-0.314436856453
SN|afrinic|0.400979656598|0.28216981315
SO|afrinic|None|None
UZ|ripencc|-0.0133984750789|0.543143634105
SR|lacnic|0.54386990706|0.272652708244
ST|afrinic|0.470616111612|None
SV|lacnic|0.601674070147|-0.31729588101
SY|ripencc|0.546707293998|-0.261080278043
SZ|afrinic|0.451234147438|0.349390300346
JP|apnic|0.0601487735749|0.0111152421016
IT|ripencc|0.749936495517|0.24453731926
UY|lacnic|0.345567754276|0.17429427209
DK|ripencc|0.21685483394|0.800584681394
TO|apnic|0.175013602058|0.0544957990936
DJ|afrinic|-0.761622425506|0.158568439991
PH|apnic|0.299577719371|0.807865464165
PK|apnic|0.630790473803|0.820809944007
PM|arin|None|None
PL|ripencc|0.513841477014|0.896830909055
PA|lacnic|0.481253343657|0.417374296673
PE|lacnic|0.803782322709|0.329327038513
PG|apnic|0.436196957029|0.664709370103
PF|apnic|-0.341225648381|-0.0360255273208
PY|lacnic|0.777165213656|0.490330285573
BF|afrinic|0.491800637035|0.519125211272
OM|ripencc|-0.283178148622|0.343880068425
PS|ripencc|-0.521976020332|-0.648241330899
PR|arin|0.367621098668|0.414047093105
PT|ripencc|0.548368044766|-0.0275949057954
PW|apnic|-0.0335460733169|-0.137957358853
AW|lacnic|0.231393402355|-0.0539929105533
AT|ripencc|-0.0439738720527|0.668018067421
AU|apnic|0.359517061621|0.885959672821
AR|lacnic|0.752921957274|0.933148952888
AS|apnic|None|None
TT|lacnic|0.428333532671|-0.142147337902
AZ|ripencc|0.821091141808|0.587960880854
AX|ripencc|None|None
AF|apnic|0.471084231546|0.879844248512
AG|arin|0.163706832388|0.428250454226
AD|ripencc|0.0386518034434|None
AE|ripencc|0.525395287994|0.14380399909
AN|lacnic|None|None
AO|afrinic|0.52903962041|0.912138944717
AL|ripencc|0.630521220361|0.723269301778
AM|ripencc|0.396595676708|0.862420996884
DM|arin|0.422956520811|0.107604657591
AI|arin|None|None
HR|ripencc|0.771837626692|0.777098185971
HU|ripencc|0.584103344141|0.667141166358
HT|lacnic|0.347873741162|0.0906408232039
QA|ripencc|0.351311136395|-0.00624452027111
CK|apnic|None|None
HK|apnic|0.275665507|0.684670251496
UM|arin|None|None
HN|lacnic|0.627355355015|0.56113500331
